ID,SurveyFK,Group,Length,Quantity,PhotoURL,Notes,Hairy,Rolled,Tented,Sawfly,BeetleLarva
14262,11669,daddylonglegs,10,1,,,0,0,0,0,0
14263,11670,fly,15,1,,,0,0,0,0,0
14264,11670,beetle,10,1,,,0,0,0,0,0
14265,11671,ant,14,1,,,0,0,0,0,0
14266,11672,spider,15,1,,,0,0,0,0,0
14267,11674,ant,15,1,,,0,0,0,0,0
14268,11675,beetle,10,2,,,0,0,0,0,0
14272,11676,daddylonglegs,10,1,,,0,0,0,0,0
14270,11678,fly,15,1,,,0,0,0,0,0
14271,11679,bee,20,1,,,0,0,0,0,0
14280,11681,fly,6,1,,,0,0,0,0,0
14279,11681,beetle,8,2,,,0,0,0,0,0
14275,11682,ant,7,3,,,0,0,0,0,0
14276,11683,spider,15,1,,,0,0,0,0,0
14277,11683,beetle,10,1,,,0,0,0,0,0
14278,11684,ant,10,2,,,0,0,0,0,0
14281,11687,ant,15,1,,,0,0,0,0,0
14282,11687,daddylonglegs,10,1,,,0,0,0,0,0
14283,11688,beetle,10,1,,,0,0,0,0,0
14284,11689,daddylonglegs,10,1,,,0,0,0,0,0
14285,11690,beetle,10,1,,,0,0,0,0,0
14286,11691,bee,15,1,,,0,0,0,0,0
14290,11693,fly,15,3,,,0,0,0,0,0
14289,11694,grasshopper,45,1,,,0,0,0,0,0
14291,11695,ant,7,3,,,0,0,0,0,0
14292,11695,beetle,10,1,,,0,0,0,0,0
14293,11698,spider,25,1,,,0,0,0,0,0
14295,11700,ant,6,4,,,0,0,0,0,0
14296,11701,beetle,10,2,,,0,0,0,0,0
14297,11702,daddylonglegs,10,2,,,0,0,0,0,0
14298,11702,ant,15,1,,,0,0,0,0,0
14299,11704,ant,10,3,,,0,0,0,0,0
14300,11704,beetle,10,1,,,0,0,0,0,0
14301,11705,ant,7,2,,,0,0,0,0,0
14302,11706,beetle,10,2,,,0,0,0,0,0
14303,11707,ant,10,2,,,0,0,0,0,0
14304,11708,bee,15,1,,,0,0,0,0,0
14305,11708,ant,7,3,,,0,0,0,0,0
14306,11710,beetle,10,2,,,0,0,0,0,0
14307,11711,ant,7,3,,,0,0,0,0,0
14308,11713,beetle,10,1,,,0,0,0,0,0
14309,11713,spider,15,1,,,0,0,0,0,0
14310,11714,ant,8,2,,,0,0,0,0,0
14311,11715,beetle,10,2,,,0,0,0,0,0
14312,11716,daddylonglegs,10,2,,,0,0,0,0,0
14313,11718,bee,15,1,,,0,0,0,0,0
14315,11719,ant,7,3,,,0,0,0,0,0
14316,11720,ant,7,2,,,0,0,0,0,0
14317,11720,fly,15,1,,,0,0,0,0,0
14318,11721,truebugs,25,1,,,0,0,0,0,0
14319,11723,ant,10,1,,,0,0,0,0,0
14320,11723,caterpillar,35,1,,,1,0,0,0,0
14321,11726,daddylonglegs,10,2,,,0,0,0,0,0
14322,11726,fly,10,1,,,0,0,0,0,0
14323,11727,beetle,10,2,,,0,0,0,0,0
14324,11728,leafhopper,15,1,,,0,0,0,0,0
14325,11730,beetle,10,2,,,0,0,0,0,0
14326,11731,daddylonglegs,10,1,,,0,0,0,0,0
14327,11733,ant,7,2,,,0,0,0,0,0
14328,11733,beetle,10,1,,,0,0,0,0,0
14329,11735,fly,15,1,,,0,0,0,0,0
14330,11736,ant,10,2,,,0,0,0,0,0
14331,11737,beetle,10,2,,,0,0,0,0,0
14332,11738,daddylonglegs,10,1,,,0,0,0,0,0
14333,11741,beetle,10,2,,,0,0,0,0,0
14334,11742,beetle,13,1,,,0,0,0,0,0
14335,11744,ant,10,3,,,0,0,0,0,0
14336,11745,beetle,10,1,,,0,0,0,0,0
14337,11746,ant,10,2,,,0,0,0,0,0
14338,11748,beetle,10,1,,,0,0,0,0,0
14339,11749,fly,15,2,,,0,0,0,0,0
14340,11749,daddylonglegs,10,1,,,0,0,0,0,0
14341,11750,beetle,10,1,,,0,0,0,0,0
14342,11751,moths,15,1,,,0,0,0,0,0
14343,11752,daddylonglegs,15,2,,,0,0,0,0,0
14344,11755,daddylonglegs,10,1,,,0,0,0,0,0
14345,11756,fly,15,2,,,0,0,0,0,0
14346,11757,beetle,10,1,,,0,0,0,0,0
14347,11759,spider,10,1,,,0,0,0,0,0
14358,11760,beetle,10,1,,,0,0,0,0,0
14357,11760,ant,5,3,,,0,0,0,0,0
14350,11762,ant,7,3,,,0,0,0,0,0
14351,11762,daddylonglegs,8,2,,,0,0,0,0,0
14352,11763,beetle,10,2,,,0,0,0,0,0
14353,11763,spider,10,1,,,0,0,0,0,0
14354,11764,ant,8,1,,,0,0,0,0,0
14359,11765,daddylonglegs,10,1,,,0,0,0,0,0
14360,11766,fly,18,1,,,0,0,0,0,0
14361,11768,ant,6,3,,,0,0,0,0,0
14362,11770,spider,10,1,,,0,0,0,0,0
14363,11770,truebugs,20,1,,,0,0,0,0,0
14364,11771,moths,25,1,,,0,0,0,0,0
14365,11772,bee,15,1,,,0,0,0,0,0
14366,11774,daddylonglegs,10,1,,,0,0,0,0,0
14367,11775,beetle,10,1,,,0,0,0,0,0
14368,11776,fly,15,2,,,0,0,0,0,0
14369,11777,leafhopper,15,1,,,0,0,0,0,0
14370,11778,moths,15,1,,,0,0,0,0,0
14371,11778,spider,20,1,,,0,0,0,0,0
14376,11780,beetle,10,2,,,0,0,0,0,0
14373,11781,daddylonglegs,10,1,,,0,0,0,0,0
14374,11782,fly,15,2,,,0,0,0,0,0
14375,11784,truebugs,30,1,,,0,0,0,0,0
14377,11785,fly,15,1,,,0,0,0,0,0
14378,11786,beetle,15,2,,,0,0,0,0,0
14379,11789,ant,6,4,,,0,0,0,0,0
14380,11789,spider,15,2,,,0,0,0,0,0
14381,11790,ant,15,3,,,0,0,0,0,0
14382,11791,fly,20,1,,,0,0,0,0,0
14383,11792,beetle,15,2,,,0,0,0,0,0
14384,11795,daddylonglegs,10,2,,,0,0,0,0,0
14385,11795,ant,6,3,,,0,0,0,0,0
14386,11796,beetle,15,1,,,0,0,0,0,0
14387,11798,fly,15,1,,,0,0,0,0,0
14388,11800,caterpillar,45,1,,,1,0,0,0,0
14389,11801,beetle,15,1,,,0,0,0,0,0
14390,11802,ant,6,3,,,0,0,0,0,0
14391,11804,ant,6,2,,,0,0,0,0,0
14392,11806,beetle,10,1,,,0,0,0,0,0
14393,11807,daddylonglegs,10,1,,,0,0,0,0,0
14394,11810,ant,10,3,,,0,0,0,0,0
14395,11811,beetle,10,2,,,0,0,0,0,0
14396,11813,beetle,10,3,,,0,0,0,0,0
14397,11813,fly,7,2,,,0,0,0,0,0
14398,11815,beetle,15,1,,,0,0,0,0,0
14399,11817,ant,10,1,,,0,0,0,0,0
14401,11819,daddylonglegs,10,3,,,0,0,0,0,0
14402,11821,grasshopper,8,1,,,0,0,0,0,0
14403,11822,grasshopper,20,1,,,0,0,0,0,0
14404,11822,spider,7,1,,,0,0,0,0,0
14405,11823,beetle,4,1,14405.jpeg,,0,0,0,0,0
14406,11824,grasshopper,20,1,,,0,0,0,0,0
14407,11832,ant,10,1,,,0,0,0,0,0
14408,11854,spider,6,1,,,0,0,0,0,0
14409,11854,ant,6,1,,,0,0,0,0,0
14410,11857,caterpillar,2,10,14410.jpeg,,1,0,0,0,0
14411,11857,other,4,1,,cockroach,0,0,0,0,0
14412,11857,fly,6,1,,,0,0,0,0,0
14413,11858,spider,5,1,,,0,0,0,0,0
14414,11858,caterpillar,2,1,,,1,0,0,0,0
14415,11859,spider,4,1,,,0,0,0,0,0
14416,11859,ant,3,1,,,0,0,0,0,0
14417,11859,bee,3,1,,,0,0,0,0,0
14418,11860,other,5,1,,cockroach,0,0,0,0,0
14419,11860,truebugs,2,1,,,0,0,0,0,0
14420,11860,spider,4,1,,,0,0,0,0,0
14421,11861,truebugs,2,2,,,0,0,0,0,0
14422,11862,bee,2,1,,,0,0,0,0,0
14423,11862,spider,2,1,,,0,0,0,0,0
14424,11862,spider,4,1,,,0,0,0,0,0
14425,11863,caterpillar,2,29,14425.jpeg,,1,0,0,0,0
14426,11864,fly,4,1,,,0,0,0,0,0
14427,11864,spider,4,1,,,0,0,0,0,0
14428,11864,spider,2,1,,,0,0,0,0,0
14429,11865,spider,4,1,,,0,0,0,0,0
14430,11866,caterpillar,2,7,,,1,0,0,0,0
14431,11867,beetle,3,1,,,0,0,0,0,0
14432,11867,spider,4,1,,,0,0,0,0,0
14433,11868,spider,3,2,,,0,0,0,0,0
14434,11869,truebugs,2,3,,,0,0,0,0,0
14435,11869,spider,2,1,,,0,0,0,0,0
14436,11870,spider,5,1,,,0,0,0,0,0
14437,11871,moths,7,1,,Moth,0,0,0,0,0
14438,11871,spider,4,1,,,0,0,0,0,0
14439,11872,bee,4,1,,,0,0,0,0,0
14440,11872,other,5,1,,cockroach,0,0,0,0,0
14441,11874,spider,4,1,,,0,0,0,0,0
14442,11876,spider,3,2,,,0,0,0,0,0
14443,11876,spider,5,1,,,0,0,0,0,0
14444,11876,spider,2,1,,,0,0,0,0,0
14445,11877,bee,7,1,,,0,0,0,0,0
14446,11877,caterpillar,8,1,14446.jpeg,,0,0,0,0,0
14447,11877,spider,3,1,,,0,0,0,0,0
14448,11878,ant,7,1,,,0,0,0,0,0
14449,11878,beetle,7,1,,,0,0,0,0,0
14450,11879,spider,4,1,,,0,0,0,0,0
14451,11880,ant,2,2,,,0,0,0,0,0
14452,11880,spider,3,1,,,0,0,0,0,0
14453,11881,ant,2,3,,,0,0,0,0,0
14454,11881,truebugs,2,2,,,0,0,0,0,0
14455,11883,bee,3,1,,,0,0,0,0,0
14456,11883,spider,3,1,,,0,0,0,0,0
14457,11884,ant,2,2,,,0,0,0,0,0
14458,11885,spider,2,1,,,0,0,0,0,0
14459,11885,moths,4,1,,Moth,0,0,0,0,0
14460,11885,leafhopper,3,1,,,0,0,0,0,0
14461,11886,fly,3,1,,,0,0,0,0,0
14462,11886,ant,2,1,,,0,0,0,0,0
14463,11897,fly,4,1,,"Metallic orange ",0,0,0,0,0
14464,11897,spider,2,1,,,0,0,0,0,0
14465,11899,daddylonglegs,5,1,,,0,0,0,0,0
14466,11902,daddylonglegs,4,1,,,0,0,0,0,0
14467,11905,daddylonglegs,4,1,,,0,0,0,0,0
14468,11905,fly,3,2,,"Metallic green ",0,0,0,0,0
14469,11905,spider,2,1,,,0,0,0,0,0
14470,11905,spider,2,1,,"Orchard orb weaver",0,0,0,0,0
14471,11907,fly,4,1,,"Metallic orange ",0,0,0,0,0
14472,11907,spider,3,1,,"Magnolia jumping ",0,0,0,0,0
14473,11909,ant,3,3,,,0,0,0,0,0
14474,11913,fly,3,1,,,0,0,0,0,0
14475,11913,caterpillar,2,15,14475.jpeg,,0,0,0,0,0
14476,11913,ant,3,6,,,0,0,0,0,0
14477,11913,fly,4,2,,"Bottle green ",0,0,0,0,0
14478,11916,moths,12,1,14478.jpeg,,0,0,0,0,0
14479,11917,other,60,1,,"Damselflies ",0,0,0,0,0
14480,11917,caterpillar,6,1,14480.jpeg,"Hanging on silk thread ",0,0,0,0,0
14481,11919,unidentified,7,1,14481.jpeg,Mosquito?,0,0,0,0,0
14482,11923,other,45,1,,Damselfly,0,0,0,0,0
14483,11924,spider,5,1,,,0,0,0,0,0
14484,11925,leafhopper,5,1,,"Leaf hopper grayish ",0,0,0,0,0
14485,11925,spider,2,1,,,0,0,0,0,0
14486,11927,fly,4,1,,"Orange ",0,0,0,0,0
14487,11930,spider,5,1,,,0,0,0,0,0
14488,11932,spider,2,1,,"White ",0,0,0,0,0
14489,11950,spider,4,1,,,0,0,0,0,0
14490,11951,spider,5,1,,"dark brown",0,0,0,0,0
14491,11951,spider,5,1,,"green ",0,0,0,0,0
14492,11951,spider,3,1,14492.jpeg,grey,0,0,0,0,0
14493,11952,spider,3,1,,brown,0,0,0,0,0
14494,11952,spider,5,1,,"soccer ball eyes spider, yellow with brown abdomen ",0,0,0,0,0
14495,11952,ant,3,1,,black,0,0,0,0,0
14501,11953,spider,3,1,,"light green",0,0,0,0,0
14500,11953,spider,7,1,,"dull yellow",0,0,0,0,0
14499,11953,ant,3,1,,black,0,0,0,0,0
14502,11954,spider,2,1,,"dark red",0,0,0,0,0
14503,11955,spider,4,1,,"light green ",0,0,0,0,0
14504,11955,ant,5,1,,"red and black ",0,0,0,0,0
14505,11955,unidentified,4,1,14505.jpeg,"couldn't get picture but uploading a previous photo of same thing we saw last week",0,0,0,0,0
14506,11956,spider,3,1,,red,0,0,0,0,0
14507,11957,aphid,2,1,,"dark red",0,0,0,0,0
14508,11958,spider,3,1,,"dull yellow",0,0,0,0,0
14509,11959,unidentified,5,1,,"long antenna, light color anterior, dark color posterior, pinchers at end of abdomen ",0,0,0,0,0
14510,11960,spider,3,1,,"large round abdomen ",0,0,0,0,0
41335,11961,leafhopper,5,1,,,0,0,0,0,0
41334,11961,fly,3,1,,,0,0,0,0,0
41333,11961,ant,4,1,,,0,0,0,0,0
14520,11963,spider,2,1,,,0,0,0,0,0
14521,11963,other,3,1,,"lacewing larva",0,0,0,0,0
14522,11963,grasshopper,15,1,,"grey tree cricket",0,0,0,0,0
14523,11964,fly,2,1,,,0,0,0,0,0
14524,11965,spider,2,1,,,0,0,0,0,0
14525,11965,unidentified,2,1,,"black and white with a flattened back",0,0,0,0,0
14526,11966,other,2,50,,"lacewing larvae; heavy deer browse",0,0,0,0,0
14527,11969,fly,3,1,,mosquito,0,0,0,0,0
14528,11978,beetle,21,1,,,0,0,0,0,0
14529,11978,fly,3,2,,,0,0,0,0,0
14530,11978,unidentified,3,1,,,0,0,0,0,0
14531,11979,leafhopper,1,13,,,0,0,0,0,0
14532,11979,spider,8,1,,,0,0,0,0,0
14533,11979,unidentified,1,1,,,0,0,0,0,0
14534,11980,bee,3,1,,,0,0,0,0,0
14535,11981,bee,15,1,,,0,0,0,0,0
14536,11981,unidentified,1,1,,,0,0,0,0,0
14537,11981,leafhopper,1,5,,,0,0,0,0,0
14538,11981,spider,3,1,,,0,0,0,0,0
14539,11982,bee,3,1,,,0,0,0,0,0
14540,11983,bee,3,1,,,0,0,0,0,0
14541,11983,spider,1,2,,,0,0,0,0,0
14542,11984,leafhopper,1,1,,,0,0,0,0,0
14543,11985,bee,3,2,,,0,0,0,0,0
14544,11985,fly,3,1,,,0,0,0,0,0
14545,11985,unidentified,1,1,,"SMALL HEMI?",0,0,0,0,0
14546,11985,leafhopper,1,3,,,0,0,0,0,0
14547,11986,beetle,1,6,,,0,0,0,0,0
14548,11986,spider,4,2,,,0,0,0,0,0
14549,11986,caterpillar,15,1,,,0,0,0,0,0
14550,11986,leafhopper,1,1,,,0,0,0,0,0
14551,11986,unidentified,2,2,,LACEWING,0,0,0,0,0
14552,11974,leafhopper,1,40,,"CLEAR/ GREEN SMALL OVAL-SHAPED",0,0,0,0,0
14553,11974,unidentified,3,1,,,0,0,0,0,0
14554,11974,spider,7,4,,,0,0,0,0,0
14555,11975,other,8,1,,"Mites (Acarina). BUGS W/ RED LEGS, BLACK BODY",0,0,0,0,0
14556,11975,leafhopper,1,12,,,0,0,0,0,0
14557,11975,spider,1,2,,,0,0,0,0,0
14558,11975,bee,3,1,,,0,0,0,0,0
14559,11976,other,15,2,,"Scorpionflies (Mecoptera). LONG NOSE, CUTLY TAIL, MOUTH LACEWING, WINGS LARGER THAN BODY, LONG ANTENNA",0,0,0,0,0
14560,11976,fly,3,1,,,0,0,0,0,0
14561,11976,bee,1,2,,,0,0,0,0,0
14562,11977,spider,1,1,,,0,0,0,0,0
14563,11977,beetle,1,1,,,0,0,0,0,0
14564,11977,unidentified,3,1,,,0,0,0,0,0
14565,11977,bee,2,2,,,0,0,0,0,0
14566,11987,unidentified,1,9,,"TINY GREEN, TRANSLUCENT",0,0,0,0,0
14567,11987,beetle,3,1,,,0,0,0,0,0
14568,11987,fly,1,2,,,0,0,0,0,0
14569,11987,spider,3,1,,,0,0,0,0,0
14570,11988,unidentified,1,4,,"TINY GREEN",0,0,0,0,0
14571,11988,fly,3,1,,,0,0,0,0,0
14572,11988,leafhopper,1,5,,,0,0,0,0,0
14573,11989,beetle,2,2,,,0,0,0,0,0
14574,11989,unidentified,1,1,,,0,0,0,0,0
14575,11989,leafhopper,1,1,,,0,0,0,0,0
14576,11990,leafhopper,1,14,,,0,0,0,0,0
14577,11990,unidentified,1,5,,,0,0,0,0,0
14578,11990,bee,1,12,,,0,0,0,0,0
14579,11990,caterpillar,3,1,,,0,0,0,0,0
14580,11991,bee,4,7,,,0,0,0,0,0
14581,11991,unidentified,3,1,,,0,0,0,0,0
14582,11991,leafhopper,3,1,,,0,0,0,0,0
14583,11991,leafhopper,3,4,,,0,0,0,0,0
14584,11991,leafhopper,3,1,,,0,0,0,0,0
14585,11991,spider,3,1,,,0,0,0,0,0
14586,11992,leafhopper,2,21,,"14 TOTAL 0F 2-5 (NO 5-10)",0,0,0,0,0
14587,11992,spider,4,2,,,0,0,0,0,0
14588,11992,unidentified,1,2,,"SMALL WHITE, BIG WINGS +APHID CARRYING DEAD?",0,0,0,0,0
14589,11992,unidentified,3,1,,,0,0,0,0,0
14590,11993,spider,4,3,,,0,0,0,0,0
14591,11993,leafhopper,8,2,,,0,0,0,0,0
14592,11994,ant,3,2,,ANTS,0,0,0,0,0
14593,11994,truebugs,3,1,,,0,0,0,0,0
14594,11994,caterpillar,8,1,,,0,0,0,0,0
14595,11994,leafhopper,8,3,,"WHITE APHID",0,0,0,0,0
14596,11994,other,3,1,,"Mites (Acarina). RED MITE",0,0,0,0,0
14597,11994,spider,8,1,,,0,0,0,0,0
14598,11995,leafhopper,3,2,,,0,0,0,0,0
14599,11995,bee,3,1,,,0,0,0,0,0
14600,11996,bee,3,3,,,0,0,0,0,0
14601,11996,leafhopper,3,1,,,0,0,0,0,0
14602,11996,spider,1,1,,,0,0,0,0,0
14603,11996,other,3,1,,"Mites (Acarina).",0,0,0,0,0
14604,11997,leafhopper,2,10,,,0,0,0,0,0
14605,11997,spider,2,3,,,0,0,0,0,0
14606,11997,fly,1,5,,,0,0,0,0,0
14607,11997,other,3,1,,"Mites (Acarina).",0,0,0,0,0
14608,11997,caterpillar,21,1,,,0,0,0,0,0
14609,11998,bee,3,2,,,0,0,0,0,0
14610,11998,leafhopper,2,4,,,0,0,0,0,0
14611,11998,fly,1,1,,,0,0,0,0,0
14612,11999,leafhopper,1,3,,,0,0,0,0,0
14613,11999,caterpillar,8,1,,,0,0,0,0,0
14614,11999,unidentified,1,1,,,0,0,0,0,0
14615,12000,beetle,3,1,,,0,0,0,0,0
14616,12000,spider,2,3,,,0,0,0,0,0
14617,12000,unidentified,1,1,,,0,0,0,0,0
14618,12000,leafhopper,1,1,,,0,0,0,0,0
14619,12001,leafhopper,1,12,,,0,0,0,0,0
14620,12001,unidentified,1,8,,,0,0,0,0,0
14621,12001,other,1,1,,"Millipedes (Diplopoda).",0,0,0,0,0
14622,12001,unidentified,1,1,,,0,0,0,0,0
14623,12002,unidentified,1,1,,,0,0,0,0,0
14624,12002,leafhopper,1,3,,,0,0,0,0,0
14625,12002,spider,2,2,,,0,0,0,0,0
14626,12002,bee,3,1,,,0,0,0,0,0
14627,12003,bee,8,3,,"CHECK: VIBURNUM OR ARISTOLOCIA? LONG SHAPED SERRATE LUS",0,0,0,0,0
14628,12003,leafhopper,4,7,,,0,0,0,0,0
14629,12003,spider,6,4,,,0,0,0,0,0
14630,12003,fly,2,3,,,0,0,0,0,0
14631,12003,beetle,3,2,,,0,0,0,0,0
14632,12003,caterpillar,21,1,,,0,0,0,0,0
14633,12004,leafhopper,3,1,,,0,0,0,0,0
14634,12004,spider,5,2,,,0,0,0,0,0
14635,12004,caterpillar,18,2,,,0,0,0,0,0
14636,12004,bee,3,1,,,0,0,0,0,0
14637,12005,leafhopper,2,14,,"RHODO W/ STICKY RETIOLES",0,0,0,0,0
14638,12005,moths,8,2,,,0,0,0,0,0
14639,12005,bee,1,1,,,0,0,0,0,0
14640,12005,unidentified,8,1,,"LONG NARROW  W/ WINGS",0,0,0,0,0
14641,12005,moths,8,2,,,0,0,0,0,0
14642,12005,bee,1,1,,,0,0,0,0,0
14643,12005,unidentified,8,1,,,0,0,0,0,0
14644,12006,caterpillar,15,4,,,0,0,0,0,0
14645,12006,unidentified,8,1,,"AS ABOVE: LONG NARROW W/ WINGS",0,0,0,0,0
14646,12007,truebugs,3,2,,,0,0,0,0,0
14647,12007,fly,3,6,,,0,0,0,0,0
14648,12007,ant,8,2,,,0,0,0,0,0
14649,12007,spider,8,1,,,0,0,0,0,0
14650,12008,truebugs,9,2,,,0,0,0,0,0
14651,12008,fly,3,1,,,0,0,0,0,0
14652,12008,unidentified,3,1,,,0,0,0,0,0
14653,12008,spider,15,1,,,0,0,0,0,0
14654,12008,beetle,3,1,,,0,0,0,0,0
14655,12009,leafhopper,1,14,,,0,0,0,0,0
14656,12009,unidentified,1,1,,,0,0,0,0,0
14657,12009,beetle,8,1,,,0,0,0,0,0
14658,12009,spider,1,2,,,0,0,0,0,0
14659,12009,fly,3,2,,,0,0,0,0,0
14660,12010,ant,3,1,,,0,0,0,0,0
14661,12010,leafhopper,2,2,,,0,0,0,0,0
14662,12010,fly,1,3,,,0,0,0,0,0
14663,12011,truebugs,3,1,,,0,0,0,0,0
14664,12011,leafhopper,3,2,,,0,0,0,0,0
14665,12011,caterpillar,8,1,,,0,0,0,0,0
14666,12011,spider,15,1,,"SILVER SPIDER",0,0,0,0,0
14667,12011,unidentified,3,1,,,0,0,0,0,0
14668,12011,beetle,8,1,,"BLACK & GREY BEETLE",0,0,0,0,0
14669,12012,ant,8,2,,,0,0,0,0,0
14670,12012,spider,3,1,,,0,0,0,0,0
14671,12012,leafhopper,1,2,,APHID,0,0,0,0,0
14672,12012,unidentified,1,1,,,0,0,0,0,0
14673,12012,caterpillar,12,2,,,0,0,0,0,0
14674,12012,beetle,8,1,,,0,0,0,0,0
14675,12013,leafhopper,4,3,,,0,0,0,0,0
14676,12013,fly,1,1,,,0,0,0,0,0
14677,12013,unidentified,8,1,,,0,0,0,0,0
14678,12014,beetle,3,1,,,0,0,0,0,0
14679,12014,spider,8,1,,,0,0,0,0,0
14680,12015,grasshopper,4,2,,,0,0,0,0,0
14681,12016,grasshopper,1,3,,,0,0,0,0,0
14682,12017,leafhopper,1,2,,,0,0,0,0,0
14683,12017,truebugs,1,1,,,0,0,0,0,0
14684,12017,caterpillar,8,1,,,0,0,0,0,0
14685,12018,spider,2,3,,,0,0,0,0,0
14686,12018,leafhopper,2,2,,,0,0,0,0,0
14687,12018,truebugs,3,1,,,0,0,0,0,0
14688,12019,leafhopper,2,10,,,0,0,0,0,0
14689,12020,unidentified,3,1,,"CHECK: EITHER DIPT OR HYME? HAD OVIPOSITOR",0,0,0,0,0
14690,12021,beetle,8,3,,"BLACK BEETLES",0,0,0,0,0
14691,12022,leafhopper,8,1,,,0,0,0,0,0
14692,12023,spider,9,2,,"ROLLED LEAF W/ LOTS OF FRASS, NO CATERPILLAR",0,0,0,0,0
14693,12023,truebugs,15,1,,,0,0,0,0,0
14694,12023,leafhopper,3,2,,,0,0,0,0,0
14695,12023,fly,3,1,,,0,0,0,0,0
14696,12024,leafhopper,6,5,,,0,0,0,0,0
14697,12024,beetle,11,2,,,0,0,0,0,0
14698,12024,spider,3,1,,,0,0,0,0,0
14699,12024,bee,3,1,,,0,0,0,0,0
14700,12025,leafhopper,1,51,,"'>50' changed to '50'",0,0,0,0,0
14701,12026,leafhopper,1,61,,"as above; also '>50' changed to '50'",0,0,0,0,0
14702,12026,truebugs,8,1,,,0,0,0,0,0
14703,12026,bee,12,2,,,0,0,0,0,0
14704,12026,grasshopper,8,1,,,0,0,0,0,0
14705,12026,unidentified,8,1,,"CHECK: LONG THIN BODY, ANTENIS? SHORTER THAN ???",0,0,0,0,0
14706,12027,leafhopper,6,3,,,0,0,0,0,0
14707,12027,bee,8,1,,,0,0,0,0,0
14708,12027,truebugs,15,1,,,0,0,0,0,0
14709,12027,unidentified,15,1,,DEAD,0,0,0,0,0
14710,12027,spider,8,1,,,0,0,0,0,0
14711,12027,ant,1,1,,"WITH WINGS",0,0,0,0,0
14712,12028,beetle,9,5,,,0,0,0,0,0
14713,12028,leafhopper,3,1,,,0,0,0,0,0
14714,12028,unidentified,3,1,,DEAD,0,0,0,0,0
14715,12028,fly,3,1,,,0,0,0,0,0
14716,12029,leafhopper,3,3,,,0,0,0,0,0
14717,12029,truebugs,8,2,,,0,0,0,0,0
14718,12029,caterpillar,3,1,,"INCH WORM",0,0,0,0,0
14719,12029,beetle,3,1,,"BLACK BEETTLE",0,0,0,0,0
14720,12030,unidentified,8,5,,"WHITE FLYING INSECT",0,0,0,0,0
14721,12030,beetle,3,1,,,0,0,0,0,0
14722,12030,leafhopper,8,1,,,0,0,0,0,0
14723,12031,leafhopper,1,64,,,0,0,0,0,0
14724,12031,fly,3,1,,,0,0,0,0,0
14725,12031,other,15,1,,"Scorpionflies (Mecoptera).",0,0,0,0,0
14726,12032,leafhopper,1,82,,,0,0,0,0,0
14727,12032,other,1,1,,"Mites (Acarina).",0,0,0,0,0
14728,12032,spider,3,2,,,0,0,0,0,0
14729,12033,leafhopper,1,23,,,0,0,0,0,0
14730,12033,fly,3,1,,,0,0,0,0,0
14731,12033,spider,8,1,,,0,0,0,0,0
14732,12034,leafhopper,2,22,,,0,0,0,0,0
14733,12034,spider,8,1,,,0,0,0,0,0
14734,12034,fly,8,1,,,0,0,0,0,0
14735,12035,leafhopper,1,37,,,0,0,0,0,0
14736,12036,fly,1,1,,,0,0,0,0,0
14737,12036,other,15,1,,"Mantodea (Mantids). `",0,0,0,0,0
14738,12036,leafhopper,2,2,,,0,0,0,0,0
14739,12036,caterpillar,3,1,,"L0TS OF TINY EGGS, NOT KNOW IF THEY ARE LEPI",0,0,0,0,0
14740,12037,leafhopper,1,35,,"HUNDREDS OF TINY HOMO'S, NEARLY 200",0,0,0,0,0
14741,12037,spider,2,3,,,0,0,0,0,0
14742,12037,caterpillar,15,1,,,0,0,0,0,0
14743,12037,fly,2,3,,DEAD,0,0,0,0,0
14744,12038,fly,3,2,,DEAD,0,0,0,0,0
14745,12038,spider,3,2,,,0,0,0,0,0
14746,12038,leafhopper,1,38,,"ALSO HUNDREDS OF TINY HOMOS, NEARLY 150",0,0,0,0,0
14747,12038,fly,2,3,,ALIVE,0,0,0,0,0
14748,12039,spider,8,1,,,0,0,0,0,0
14749,12039,leafhopper,1,74,,,0,0,0,0,0
14750,12039,caterpillar,5,2,,,0,0,0,0,0
14751,12039,fly,4,2,,,0,0,0,0,0
14752,12039,beetle,1,3,,,0,0,0,0,0
14753,12039,ant,3,1,,,0,0,0,0,0
14754,12039,other,3,1,,"Silverfish (Thysanura).",0,0,0,0,0
14755,12039,other,1,1,,"Mites (Acarina).",0,0,0,0,0
14756,12040,leafhopper,1,15,,,0,0,0,0,0
14757,12040,beetle,3,1,,,0,0,0,0,0
14758,12040,fly,3,1,,,0,0,0,0,0
14759,12041,leafhopper,1,29,,,0,0,0,0,0
14760,12041,spider,1,2,,,0,0,0,0,0
14761,12042,fly,1,1,,,0,0,0,0,0
14762,12042,leafhopper,1,18,,,0,0,0,0,0
14763,12042,bee,1,11,,,0,0,0,0,0
14764,12042,spider,1,2,,,0,0,0,0,0
14765,12043,leafhopper,1,75,,"'>75' changed to '75'",0,0,0,0,0
14766,12043,spider,8,1,,,0,0,0,0,0
14767,12043,fly,3,1,,,0,0,0,0,0
14768,12043,ant,3,1,,,0,0,0,0,0
14769,12044,spider,1,3,,,0,0,0,0,0
14770,12044,fly,3,1,,,0,0,0,0,0
14771,12044,leafhopper,1,30,,,0,0,0,0,0
14772,12044,truebugs,3,2,,,0,0,0,0,0
14773,12057,leafhopper,2,76,,,0,0,0,0,0
